employee_id,age,age_cohort,gender,marital_status,department,job_role,job_level,education,education_label,education_field,monthly_income,income_bracket,daily_rate,hourly_rate,monthly_rate,percent_salary_hike,stock_option_level,overtime,overtime_flag,business_travel,distance_from_home,distance_band,job_satisfaction,job_satisfaction_label,environment_satisfaction,environment_satisfaction_label,relationship_satisfaction,relationship_satisfaction_label,work_life_balance,work_life_balance_label,job_involvement,performance_rating,performance_label,total_working_years,years_at_company,tenure_band,years_in_current_role,years_since_last_promotion,years_with_curr_manager,training_times_last_year,num_companies_worked,attrition,attrition_flag
103,46,40-49,Male,Divorced,Human Resources,Human Resources,2,2,2 - College,Medical,5021,"Mid ($3,500 - $7,000)",945,80,10425,22,1,Yes,1,Travel_Rarely,5,Near (1-5 mi),2,2 - Medium,2,2 - Medium,4,4 - Very High,3,3 - Better,3,4,4 - Outstanding,16,4,3-5 Years,2,0,2,2,8,No,0
104,30,30-39,Male,Married,Research & Development,Laboratory Technician,2,1,1 - Below College,Life Sciences,5126,"Mid ($3,500 - $7,000)",852,55,15998,12,2,Yes,1,Travel_Rarely,1,Near (1-5 mi),4,4 - Very High,4,4 - Very High,3,3 - High,2,2 - Good,2,3,3 - Excellent,10,10,6-10 Years,8,3,0,1,1,No,0
105,35,30-39,Male,Single,Research & Development,Research Scientist,1,3,3 - Bachelor,Medical,2859,"Low (<$3,500)",1214,30,26278,18,0,No,0,Travel_Rarely,1,Near (1-5 mi),3,3 - High,2,2 - Medium,1,1 - Low,3,3 - Better,2,3,3 - Excellent,6,6,6-10 Years,4,0,4,3,1,No,0
106,55,50+,Male,Married,Sales,Sales Executive,3,2,2 - College,Life Sciences,10239,"High ($7,001 - $12,000)",111,70,18092,14,1,No,0,Travel_Rarely,1,Near (1-5 mi),4,4 - Very High,1,1 - Low,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,24,1,1-2 Years,0,1,0,4,3,No,0
107,38,30-39,Female,Divorced,Research & Development,Research Scientist,2,3,3 - Bachelor,Medical,5329,"Mid ($3,500 - $7,000)",573,79,15717,12,3,Yes,1,Non-Travel,6,Moderate (6-15 mi),4,4 - Very High,2,2 - Medium,4,4 - Very High,3,3 - Better,1,3,3 - Excellent,17,13,10+ Years,11,1,9,3,7,No,0
110,34,30-39,Male,Married,Research & Development,Manufacturing Director,2,2,2 - College,Medical,4325,"Mid ($3,500 - $7,000)",1153,94,17736,15,0,No,0,Travel_Rarely,1,Near (1-5 mi),2,2 - Medium,1,1 - Low,3,3 - High,3,3 - Better,3,3,3 - Excellent,5,5,3-5 Years,2,1,3,2,1,No,0
112,56,50+,Male,Single,Research & Development,Manufacturing Director,3,3,3 - Bachelor,Life Sciences,7260,"High ($7,001 - $12,000)",1400,49,21698,11,0,No,0,Travel_Rarely,7,Moderate (6-15 mi),4,4 - Very High,4,4 - Very High,1,1 - Low,2,2 - Good,1,3,3 - Excellent,37,6,6-10 Years,4,0,2,3,4,No,0
113,23,Under 30,Male,Divorced,Sales,Sales Representative,1,1,1 - Below College,Technical Degree,2322,"Low (<$3,500)",541,62,9518,13,1,No,0,Travel_Rarely,2,Near (1-5 mi),1,1 - Low,3,3 - High,3,3 - High,3,3 - Better,3,3,3 - Excellent,3,0,< 1 Year,0,0,0,3,3,No,0
116,51,50+,Male,Married,Research & Development,Laboratory Technician,1,4,4 - Master,Life Sciences,2075,"Low (<$3,500)",432,96,18725,23,2,No,0,Travel_Rarely,9,Moderate (6-15 mi),4,4 - Very High,4,4 - Very High,2,2 - Medium,3,3 - Better,3,4,4 - Outstanding,10,4,3-5 Years,2,0,3,4,3,No,0
117,30,30-39,Male,Married,Research & Development,Healthcare Representative,2,3,3 - Bachelor,Life Sciences,4152,"Mid ($3,500 - $7,000)",288,99,15830,19,3,No,0,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,3,3 - High,1,1 - Low,3,3 - Better,2,3,3 - Excellent,11,11,10+ Years,10,10,8,3,1,No,0
118,46,40-49,Male,Single,Sales,Sales Executive,3,2,2 - College,Medical,9619,"High ($7,001 - $12,000)",669,64,13596,16,0,No,0,Travel_Rarely,9,Moderate (6-15 mi),4,4 - Very High,3,3 - High,4,4 - Very High,3,3 - Better,2,3,3 - Excellent,9,9,6-10 Years,8,4,7,3,1,Yes,1
119,40,40-49,Male,Married,Research & Development,Healthcare Representative,4,4,4 - Master,Life Sciences,13503,"Executive (>$12,000)",530,78,14115,22,1,No,0,Travel_Frequently,1,Near (1-5 mi),2,2 - Medium,3,3 - High,4,4 - Very High,2,2 - Good,2,4,4 - Outstanding,22,22,10+ Years,3,11,11,3,1,No,0
120,51,50+,Male,Single,Sales,Sales Executive,2,4,4 - Master,Marketing,5441,"Mid ($3,500 - $7,000)",632,71,8423,22,0,Yes,1,Travel_Rarely,21,Far (16-25 mi),4,4 - Very High,3,3 - High,4,4 - Very High,1,1 - Bad,3,4,4 - Outstanding,11,10,6-10 Years,7,1,0,2,0,No,0
121,30,30-39,Female,Divorced,Sales,Sales Executive,2,2,2 - College,Medical,5209,"Mid ($3,500 - $7,000)",1334,63,19760,12,3,Yes,1,Travel_Rarely,4,Near (1-5 mi),2,2 - Medium,3,3 - High,2,2 - Medium,2,2 - Good,2,3,3 - Excellent,11,11,10+ Years,8,2,7,4,1,No,0
124,46,40-49,Male,Married,Research & Development,Healthcare Representative,3,3,3 - Bachelor,Medical,10673,"High ($7,001 - $12,000)",638,40,3142,13,1,Yes,1,Travel_Frequently,1,Near (1-5 mi),1,1 - Low,3,3 - High,3,3 - High,2,2 - Good,2,3,3 - Excellent,21,10,6-10 Years,9,9,5,5,2,No,0
125,32,30-39,Male,Single,Sales,Sales Executive,2,4,4 - Master,Medical,5010,"Mid ($3,500 - $7,000)",1093,87,24301,16,0,No,0,Travel_Rarely,6,Moderate (6-15 mi),3,3 - High,2,2 - Medium,1,1 - Low,3,3 - Better,3,3,3 - Excellent,12,11,10+ Years,8,5,7,0,1,No,0
126,54,50+,Female,Married,Research & Development,Research Director,3,4,4 - Master,Technical Degree,13549,"Executive (>$12,000)",1217,60,24001,12,1,No,0,Travel_Rarely,2,Near (1-5 mi),3,3 - High,1,1 - Low,1,1 - Low,1,1 - Bad,3,3,3 - Excellent,16,4,3-5 Years,3,0,3,5,9,No,0
128,24,Under 30,Female,Married,Sales,Sales Executive,2,2,2 - College,Other,4999,"Mid ($3,500 - $7,000)",1353,33,17519,21,1,No,0,Travel_Rarely,3,Near (1-5 mi),3,3 - High,1,1 - Low,1,1 - Low,2,2 - Good,3,4,4 - Outstanding,4,3,3-5 Years,2,0,2,2,0,No,0
129,28,Under 30,Male,Married,Sales,Sales Executive,2,3,3 - Bachelor,Medical,4221,"Mid ($3,500 - $7,000)",120,43,8863,15,0,No,0,Non-Travel,4,Near (1-5 mi),3,3 - High,2,2 - Medium,2,2 - Medium,4,4 - Best,3,3,3 - Excellent,5,5,3-5 Years,4,0,4,3,1,No,0
131,58,50+,Male,Single,Sales,Sales Executive,4,4,4 - Master,Medical,13872,"Executive (>$12,000)",682,37,24409,13,0,No,0,Travel_Rarely,10,Moderate (6-15 mi),3,3 - High,4,4 - Very High,3,3 - High,2,2 - Good,3,3,3 - Excellent,38,37,10+ Years,10,1,8,1,0,No,0
132,44,40-49,Male,Married,Research & Development,Laboratory Technician,2,3,3 - Bachelor,Medical,2042,"Low (<$3,500)",489,67,25043,12,1,No,0,Non-Travel,23,Far (16-25 mi),2,2 - Medium,2,2 - Medium,3,3 - High,4,4 - Best,3,3,3 - Excellent,17,3,3-5 Years,2,1,2,3,4,No,0
133,37,30-39,Male,Divorced,Human Resources,Human Resources,1,4,4 - Master,Human Resources,2073,"Low (<$3,500)",807,63,23648,22,0,Yes,1,Travel_Rarely,6,Moderate (6-15 mi),1,1 - Low,3,3 - High,4,4 - Very High,3,3 - Better,3,4,4 - Outstanding,7,3,3-5 Years,2,0,2,3,4,Yes,1
134,32,30-39,Male,Single,Research & Development,Research Scientist,1,1,1 - Below College,Life Sciences,2956,"Low (<$3,500)",827,71,15178,13,0,No,0,Travel_Rarely,1,Near (1-5 mi),1,1 - Low,4,4 - Very High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,1,1,1-2 Years,0,0,0,2,1,No,0
137,20,Under 30,Female,Single,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Life Sciences,2926,"Low (<$3,500)",871,66,19783,18,0,Yes,1,Travel_Frequently,6,Moderate (6-15 mi),4,4 - Very High,4,4 - Very High,2,2 - Medium,3,3 - Better,2,3,3 - Excellent,1,1,1-2 Years,0,1,0,5,1,Yes,1
138,34,30-39,Female,Single,Research & Development,Research Scientist,2,4,4 - Master,Other,4809,"Mid ($3,500 - $7,000)",665,41,12482,14,0,No,0,Travel_Rarely,6,Moderate (6-15 mi),3,3 - High,1,1 - Low,3,3 - High,3,3 - Better,3,3,3 - Excellent,16,16,10+ Years,13,2,10,3,1,No,0
139,37,30-39,Male,Divorced,Research & Development,Healthcare Representative,2,2,2 - College,Life Sciences,5163,"Mid ($3,500 - $7,000)",1040,100,15850,14,1,No,0,Non-Travel,2,Near (1-5 mi),4,4 - Very High,3,3 - High,4,4 - Very High,4,4 - Best,2,3,3 - Excellent,17,1,1-2 Years,0,0,0,2,5,No,0
140,59,50+,Female,Married,Human Resources,Manager,5,4,4 - Master,Human Resources,18844,"Executive (>$12,000)",1420,32,21922,21,1,No,0,Non-Travel,2,Near (1-5 mi),4,4 - Very High,3,3 - High,4,4 - Very High,3,3 - Better,2,4,4 - Outstanding,30,3,3-5 Years,2,2,2,3,9,No,0
141,50,50+,Female,Married,Research & Development,Research Director,5,3,3 - Bachelor,Life Sciences,18172,"Executive (>$12,000)",1115,73,9755,19,0,Yes,1,Travel_Frequently,1,Near (1-5 mi),2,2 - Medium,1,1 - Low,1,1 - Low,2,2 - Good,3,3,3 - Excellent,28,8,6-10 Years,3,0,7,1,3,No,0
142,25,Under 30,Male,Single,Sales,Sales Executive,2,3,3 - Bachelor,Marketing,5744,"Mid ($3,500 - $7,000)",240,46,26959,11,0,Yes,1,Travel_Rarely,5,Near (1-5 mi),3,3 - High,3,3 - High,4,4 - Very High,3,3 - Better,2,3,3 - Excellent,6,6,6-10 Years,4,0,3,1,1,Yes,1
143,25,Under 30,Male,Married,Research & Development,Research Scientist,1,1,1 - Below College,Medical,2889,"Low (<$3,500)",1280,64,26897,11,2,No,0,Travel_Rarely,7,Moderate (6-15 mi),4,4 - Very High,4,4 - Very High,3,3 - High,3,3 - Better,2,3,3 - Excellent,2,2,1-2 Years,2,2,1,2,1,No,0
144,22,Under 30,Female,Single,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Medical,2871,"Low (<$3,500)",534,59,23785,15,0,No,0,Travel_Rarely,15,Moderate (6-15 mi),4,4 - Very High,2,2 - Medium,3,3 - High,3,3 - Better,3,3,3 - Excellent,1,0,< 1 Year,0,0,0,5,1,No,0
145,51,50+,Female,Single,Research & Development,Healthcare Representative,3,4,4 - Master,Medical,7484,"High ($7,001 - $12,000)",1456,30,25796,20,0,No,0,Travel_Frequently,1,Near (1-5 mi),1,1 - Low,1,1 - Low,3,3 - High,2,2 - Good,2,4,4 - Outstanding,23,13,10+ Years,12,12,8,1,3,No,0
147,34,30-39,Male,Single,Research & Development,Laboratory Technician,2,3,3 - Bachelor,Life Sciences,6074,"Mid ($3,500 - $7,000)",658,66,22887,24,0,Yes,1,Travel_Frequently,7,Moderate (6-15 mi),3,3 - High,1,1 - Low,4,4 - Very High,3,3 - Better,1,4,4 - Outstanding,9,9,6-10 Years,7,0,6,3,1,Yes,1
148,54,50+,Female,Single,Human Resources,Manager,4,3,3 - Bachelor,Human Resources,17328,"Executive (>$12,000)",142,30,13871,12,0,Yes,1,Non-Travel,26,Very Far (26+ mi),4,4 - Very High,4,4 - Very High,3,3 - High,3,3 - Better,4,3,3 - Excellent,23,5,3-5 Years,3,4,4,3,2,No,0
150,24,Under 30,Male,Married,Research & Development,Laboratory Technician,1,1,1 - Below College,Life Sciences,2774,"Low (<$3,500)",1127,52,13257,12,1,No,0,Travel_Rarely,18,Far (16-25 mi),3,3 - High,2,2 - Medium,3,3 - High,3,3 - Better,3,3,3 - Excellent,6,5,3-5 Years,3,1,2,2,0,No,0
151,34,30-39,Female,Divorced,Research & Development,Research Scientist,2,4,4 - Master,Life Sciences,4505,"Mid ($3,500 - $7,000)",1031,45,15000,15,1,No,0,Travel_Rarely,6,Moderate (6-15 mi),2,2 - Medium,3,3 - High,3,3 - High,3,3 - Better,2,3,3 - Excellent,12,1,1-2 Years,0,0,0,3,6,No,0
152,37,30-39,Male,Single,Sales,Sales Executive,3,3,3 - Bachelor,Life Sciences,7428,"High ($7,001 - $12,000)",1189,87,14506,12,0,No,0,Travel_Rarely,3,Near (1-5 mi),4,4 - Very High,3,3 - High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,12,5,3-5 Years,3,1,3,3,2,No,0
153,34,30-39,Female,Single,Research & Development,Manager,3,3,3 - Bachelor,Medical,11631,"High ($7,001 - $12,000)",1354,45,5615,12,0,No,0,Travel_Rarely,5,Near (1-5 mi),1,1 - Low,3,3 - High,4,4 - Very High,3,3 - Better,2,3,3 - Excellent,14,11,10+ Years,10,5,8,6,2,No,0
154,36,30-39,Female,Married,Sales,Sales Executive,3,2,2 - College,Technical Degree,9738,"High ($7,001 - $12,000)",1467,92,22952,14,1,No,0,Travel_Frequently,11,Moderate (6-15 mi),4,4 - Very High,2,2 - Medium,3,3 - High,3,3 - Better,3,3,3 - Excellent,10,9,6-10 Years,7,2,8,6,0,No,0
155,36,30-39,Female,Divorced,Research & Development,Laboratory Technician,1,2,2 - College,Life Sciences,2835,"Low (<$3,500)",922,39,2561,22,1,No,0,Travel_Rarely,3,Near (1-5 mi),4,4 - Very High,1,1 - Low,1,1 - Low,3,3 - Better,3,4,4 - Outstanding,7,1,1-2 Years,0,0,0,2,5,No,0
158,43,40-49,Male,Married,Sales,Manager,4,2,2 - College,Life Sciences,16959,"Executive (>$12,000)",394,92,19494,12,2,Yes,1,Travel_Frequently,26,Very Far (26+ mi),4,4 - Very High,3,3 - High,4,4 - Very High,4,4 - Best,3,3,3 - Excellent,25,25,10+ Years,12,4,12,3,1,No,0
159,30,30-39,Male,Divorced,Research & Development,Research Scientist,1,3,3 - Bachelor,Life Sciences,2613,"Low (<$3,500)",1312,96,22310,25,3,No,0,Travel_Frequently,23,Far (16-25 mi),3,3 - High,1,1 - Low,3,3 - High,2,2 - Good,1,4,4 - Outstanding,10,10,6-10 Years,7,0,9,2,1,No,0
160,33,30-39,Male,Married,Sales,Sales Executive,2,2,2 - College,Marketing,6146,"Mid ($3,500 - $7,000)",750,95,15480,13,1,No,0,Non-Travel,22,Far (16-25 mi),2,2 - Medium,3,3 - High,1,1 - Low,4,4 - Best,3,3,3 - Excellent,8,7,6-10 Years,7,0,7,2,0,No,0
161,56,50+,Female,Married,Research & Development,Research Scientist,1,4,4 - Master,Life Sciences,4963,"Mid ($3,500 - $7,000)",441,72,4510,18,3,Yes,1,Travel_Rarely,14,Moderate (6-15 mi),2,2 - Medium,2,2 - Medium,1,1 - Low,3,3 - Better,3,3,3 - Excellent,7,5,3-5 Years,4,4,3,2,9,Yes,1
162,51,50+,Male,Single,Research & Development,Research Director,5,3,3 - Bachelor,Life Sciences,19537,"Executive (>$12,000)",684,51,6462,13,0,No,0,Travel_Rarely,6,Moderate (6-15 mi),3,3 - High,1,1 - Low,3,3 - High,3,3 - Better,3,3,3 - Excellent,23,20,10+ Years,18,15,15,5,7,No,0
163,31,30-39,Male,Married,Sales,Sales Executive,2,4,4 - Master,Life Sciences,6172,"Mid ($3,500 - $7,000)",249,76,20739,18,0,Yes,1,Travel_Rarely,6,Moderate (6-15 mi),3,3 - High,2,2 - Medium,2,2 - Medium,2,2 - Good,1,3,3 - Excellent,12,7,6-10 Years,7,7,7,3,4,Yes,1
164,26,Under 30,Female,Married,Research & Development,Research Scientist,1,3,3 - Bachelor,Other,2368,"Low (<$3,500)",841,46,23300,19,0,No,0,Travel_Rarely,6,Moderate (6-15 mi),2,2 - Medium,3,3 - High,3,3 - High,2,2 - Good,2,3,3 - Excellent,5,5,3-5 Years,4,4,3,3,1,No,0
165,58,50+,Female,Married,Research & Development,Healthcare Representative,3,4,4 - Master,Medical,10312,"High ($7,001 - $12,000)",147,94,3465,12,1,No,0,Travel_Rarely,23,Far (16-25 mi),4,4 - Very High,4,4 - Very High,4,4 - Very High,2,2 - Good,3,3,3 - Excellent,40,40,10+ Years,10,15,6,3,1,Yes,1
167,19,Under 30,Male,Single,Sales,Sales Representative,1,1,1 - Below College,Marketing,1675,"Low (<$3,500)",528,50,26820,19,0,Yes,1,Travel_Rarely,22,Far (16-25 mi),3,3 - High,4,4 - Very High,4,4 - Very High,2,2 - Good,3,3,3 - Excellent,0,0,< 1 Year,0,0,0,2,1,Yes,1
169,22,Under 30,Male,Married,Research & Development,Laboratory Technician,1,1,1 - Below College,Technical Degree,2523,"Low (<$3,500)",594,100,19299,14,1,No,0,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,3,3 - High,3,3 - High,3,3 - Better,3,3,3 - Excellent,3,2,1-2 Years,1,2,1,2,0,No,0
170,49,40-49,Female,Married,Research & Development,Manufacturing Director,2,4,4 - Master,Medical,6567,"Mid ($3,500 - $7,000)",470,96,5549,14,0,No,0,Travel_Rarely,20,Far (16-25 mi),1,1 - Low,3,3 - High,3,3 - High,2,2 - Good,3,3,3 - Excellent,16,15,10+ Years,11,5,11,2,1,No,0
171,43,40-49,Female,Single,Research & Development,Research Scientist,1,3,3 - Bachelor,Medical,4739,"Mid ($3,500 - $7,000)",957,72,16090,12,0,No,0,Travel_Frequently,28,Very Far (26+ mi),3,3 - High,2,2 - Medium,4,4 - Very High,3,3 - Better,4,3,3 - Excellent,18,3,3-5 Years,2,1,2,2,4,No,0
174,50,50+,Female,Single,Sales,Sales Executive,3,3,3 - Bachelor,Marketing,9208,"High ($7,001 - $12,000)",809,77,6645,11,0,No,0,Travel_Frequently,12,Moderate (6-15 mi),4,4 - Very High,3,3 - High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,16,2,1-2 Years,2,2,1,3,4,No,0
175,31,30-39,Female,Married,Sales,Sales Executive,2,3,3 - Bachelor,Life Sciences,4559,"Mid ($3,500 - $7,000)",542,71,24788,11,1,Yes,1,Travel_Rarely,20,Far (16-25 mi),3,3 - High,2,2 - Medium,3,3 - High,3,3 - Better,1,3,3 - Excellent,4,2,1-2 Years,2,2,2,2,3,Yes,1
176,41,40-49,Male,Divorced,Sales,Sales Executive,3,1,1 - Below College,Life Sciences,8189,"High ($7,001 - $12,000)",802,96,21196,13,1,Yes,1,Travel_Rarely,9,Moderate (6-15 mi),3,3 - High,3,3 - High,3,3 - High,3,3 - Better,3,3,3 - Excellent,12,9,6-10 Years,7,0,7,2,3,No,0
177,26,Under 30,Female,Married,Human Resources,Human Resources,1,1,1 - Below College,Life Sciences,2942,"Low (<$3,500)",1355,61,8916,23,1,No,0,Travel_Rarely,25,Far (16-25 mi),3,3 - High,3,3 - High,4,4 - Very High,3,3 - Better,3,4,4 - Outstanding,8,8,6-10 Years,7,5,7,3,1,No,0
178,36,30-39,Male,Divorced,Research & Development,Manufacturing Director,2,2,2 - College,Medical,4941,"Mid ($3,500 - $7,000)",216,84,2819,20,2,No,0,Travel_Rarely,6,Moderate (6-15 mi),2,2 - Medium,2,2 - Medium,4,4 - Very High,3,3 - Better,3,4,4 - Outstanding,7,3,3-5 Years,2,0,1,0,6,No,0
179,51,50+,Male,Single,Research & Development,Manufacturing Director,3,4,4 - Master,Life Sciences,10650,"High ($7,001 - $12,000)",1150,53,25150,15,0,No,0,Travel_Frequently,8,Moderate (6-15 mi),4,4 - Very High,1,1 - Low,4,4 - Very High,3,3 - Better,1,3,3 - Excellent,18,4,3-5 Years,2,0,3,2,2,Yes,1
182,39,30-39,Female,Married,Sales,Sales Executive,2,4,4 - Master,Life Sciences,5902,"Mid ($3,500 - $7,000)",1329,47,14590,14,1,No,0,Travel_Rarely,4,Near (1-5 mi),3,3 - High,4,4 - Very High,3,3 - High,4,4 - Best,2,3,3 - Excellent,17,15,10+ Years,11,5,9,1,4,No,0
183,25,Under 30,Male,Married,Sales,Sales Executive,2,3,3 - Bachelor,Life Sciences,8639,"High ($7,001 - $12,000)",959,41,24835,18,0,No,0,Travel_Rarely,28,Very Far (26+ mi),3,3 - High,1,1 - Low,4,4 - Very High,3,3 - Better,2,3,3 - Excellent,6,2,1-2 Years,2,2,2,3,2,No,0
184,30,30-39,Male,Married,Human Resources,Human Resources,2,3,3 - Bachelor,Human Resources,6347,"Mid ($3,500 - $7,000)",1240,48,13982,19,0,Yes,1,Travel_Rarely,9,Moderate (6-15 mi),4,4 - Very High,3,3 - High,4,4 - Very High,1,1 - Bad,3,3,3 - Excellent,12,11,10+ Years,9,4,7,2,0,No,0
190,32,30-39,Female,Single,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Medical,4200,"Mid ($3,500 - $7,000)",1033,41,10224,22,0,No,0,Travel_Rarely,9,Moderate (6-15 mi),1,1 - Low,1,1 - Low,1,1 - Low,4,4 - Best,3,4,4 - Outstanding,10,5,3-5 Years,4,0,4,2,7,Yes,1
192,45,40-49,Male,Single,Research & Development,Research Scientist,1,3,3 - Bachelor,Medical,3452,"Low (<$3,500)",1316,83,9752,13,0,No,0,Travel_Rarely,29,Very Far (26+ mi),4,4 - Very High,3,3 - High,2,2 - Medium,2,2 - Good,3,3,3 - Excellent,9,6,6-10 Years,5,0,3,2,5,No,0
193,38,30-39,Female,Single,Research & Development,Research Scientist,2,5,5 - Doctor,Technical Degree,4317,"Mid ($3,500 - $7,000)",364,32,2302,20,0,Yes,1,Travel_Rarely,3,Near (1-5 mi),3,3 - High,4,4 - Very High,2,2 - Medium,3,3 - Better,3,4,4 - Outstanding,19,3,3-5 Years,2,2,2,2,3,No,0
194,30,30-39,Female,Single,Research & Development,Research Scientist,1,3,3 - Bachelor,Life Sciences,2632,"Low (<$3,500)",438,75,23910,14,0,No,0,Travel_Rarely,18,Far (16-25 mi),3,3 - High,1,1 - Low,3,3 - High,2,2 - Good,3,3,3 - Excellent,5,5,3-5 Years,4,0,4,4,1,No,0
195,32,30-39,Male,Divorced,Sales,Sales Executive,2,2,2 - College,Medical,4668,"Mid ($3,500 - $7,000)",689,35,22812,17,3,No,0,Travel_Frequently,9,Moderate (6-15 mi),4,4 - Very High,4,4 - Very High,4,4 - Very High,4,4 - Best,1,3,3 - Excellent,9,8,6-10 Years,7,0,7,2,0,No,0
197,30,30-39,Female,Divorced,Research & Development,Research Scientist,1,3,3 - Bachelor,Technical Degree,3204,"Low (<$3,500)",201,84,10415,14,1,No,0,Travel_Rarely,5,Near (1-5 mi),1,1 - Low,4,4 - Very High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,8,3,3-5 Years,2,2,2,3,5,No,0
198,30,30-39,Male,Single,Research & Development,Laboratory Technician,1,1,1 - Below College,Medical,2720,"Low (<$3,500)",1427,35,11162,13,0,No,0,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,2,2 - Medium,4,4 - Very High,3,3 - Better,2,3,3 - Excellent,6,5,3-5 Years,3,1,2,3,0,No,0
199,41,40-49,Male,Divorced,Research & Development,Manager,4,3,3 - Bachelor,Life Sciences,17181,"Executive (>$12,000)",857,91,12888,13,1,No,0,Travel_Frequently,10,Moderate (6-15 mi),1,1 - Low,4,4 - Very High,2,2 - Medium,2,2 - Good,2,3,3 - Excellent,21,7,6-10 Years,6,7,7,2,4,No,0
200,41,40-49,Male,Married,Research & Development,Laboratory Technician,1,4,4 - Master,Life Sciences,2238,"Low (<$3,500)",933,94,6961,21,1,No,0,Travel_Rarely,9,Moderate (6-15 mi),1,1 - Low,3,3 - High,4,4 - Very High,3,3 - Better,3,4,4 - Outstanding,7,5,3-5 Years,0,1,4,2,2,No,0
201,19,Under 30,Female,Single,Research & Development,Laboratory Technician,1,1,1 - Below College,Medical,1483,"Low (<$3,500)",1181,79,16102,14,0,No,0,Travel_Rarely,3,Near (1-5 mi),2,2 - Medium,2,2 - Medium,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,1,1,1-2 Years,0,0,0,3,1,No,0
202,40,40-49,Female,Divorced,Research & Development,Research Scientist,2,3,3 - Bachelor,Medical,5605,"Mid ($3,500 - $7,000)",1395,54,8504,11,1,No,0,Travel_Frequently,26,Very Far (26+ mi),2,2 - Medium,2,2 - Medium,1,1 - Low,3,3 - Better,3,3,3 - Excellent,20,20,10+ Years,7,2,13,2,1,No,0
204,35,30-39,Male,Married,Sales,Sales Executive,3,5,5 - Doctor,Marketing,7295,"High ($7,001 - $12,000)",662,94,11439,13,2,No,0,Travel_Rarely,1,Near (1-5 mi),2,2 - Medium,3,3 - High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,10,10,6-10 Years,8,0,6,3,1,No,0
205,53,50+,Male,Married,Sales,Sales Representative,2,2,2 - College,Marketing,2306,"Low (<$3,500)",1436,34,16047,20,1,Yes,1,Travel_Rarely,6,Moderate (6-15 mi),3,3 - High,2,2 - Medium,4,4 - Very High,1,1 - Bad,3,4,4 - Outstanding,13,7,6-10 Years,7,4,5,3,2,No,0
206,45,40-49,Male,Divorced,Research & Development,Laboratory Technician,2,3,3 - Bachelor,Life Sciences,2348,"Low (<$3,500)",194,60,10901,18,1,No,0,Travel_Rarely,9,Moderate (6-15 mi),2,2 - Medium,2,2 - Medium,3,3 - High,1,1 - Bad,3,3,3 - Excellent,20,17,10+ Years,9,0,15,2,8,No,0
207,32,30-39,Female,Single,Sales,Sales Executive,3,3,3 - Bachelor,Marketing,8998,"High ($7,001 - $12,000)",967,43,15589,14,0,No,0,Travel_Frequently,8,Moderate (6-15 mi),4,4 - Very High,2,2 - Medium,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,9,9,6-10 Years,8,3,7,2,1,No,0
208,29,Under 30,Male,Married,Research & Development,Manufacturing Director,2,1,1 - Below College,Technical Degree,4319,"Mid ($3,500 - $7,000)",1496,41,26283,13,1,No,0,Non-Travel,1,Near (1-5 mi),3,3 - High,4,4 - Very High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,10,10,6-10 Years,7,0,9,1,1,No,0
211,51,50+,Male,Married,Research & Development,Manufacturing Director,2,4,4 - Master,Medical,6132,"Mid ($3,500 - $7,000)",1169,34,13983,17,0,No,0,Travel_Rarely,7,Moderate (6-15 mi),3,3 - High,2,2 - Medium,3,3 - High,3,3 - Better,2,3,3 - Excellent,10,1,1-2 Years,0,0,0,2,2,No,0
214,58,50+,Female,Married,Research & Development,Research Scientist,1,3,3 - Bachelor,Medical,3346,"Low (<$3,500)",1145,75,11873,20,1,Yes,1,Travel_Rarely,9,Moderate (6-15 mi),2,2 - Medium,2,2 - Medium,2,2 - Medium,2,2 - Good,2,4,4 - Outstanding,9,1,1-2 Years,0,0,0,3,4,No,0
215,40,40-49,Male,Married,Sales,Sales Executive,3,4,4 - Master,Marketing,10855,"High ($7,001 - $12,000)",630,67,8552,11,1,No,0,Travel_Rarely,4,Near (1-5 mi),4,4 - Very High,3,3 - High,1,1 - Low,2,2 - Good,2,3,3 - Excellent,15,12,10+ Years,11,2,11,2,7,No,0
216,34,30-39,Female,Married,Sales,Sales Representative,1,4,4 - Master,Marketing,2231,"Low (<$3,500)",303,75,11314,18,1,No,0,Travel_Frequently,2,Near (1-5 mi),3,3 - High,3,3 - High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,6,4,3-5 Years,3,1,2,3,6,No,0
